post_created,post_text,user_id
Fri Dec 23 06:33:10 +0000 2016,This year I was awarded Social Security Disability and 2 years ago I had to get on Medicaid.  Dont fuck with me  !!!,18831261
Fri Dec 23 05:40:42 +0000 2016,Stuff hurts.,18831261
Fri Dec 23 05:16:43 +0000 2016," All of your supporters are not deplorable, but you are.",18831261
Fri Dec 23 05:10:24 +0000 2016," Merry Christmas to you too, Lovely Lady.",18831261
Fri Dec 23 05:07:17 +0000 2016," Hi, Larry.  Hope you dont retire after this season, but if you do, itll only be 5 years until you go in the Hall of Fame.",18831261
Fri Dec 23 05:05:08 +0000 2016,"When I was a little boy, I never dreamed Id end up like this.  depressed.",18831261
Fri Dec 23 04:52:46 +0000 2016, I hate the Cowboys because they are going to beat my Detroit Lions next Monday night.  lol,18831261
Fri Dec 23 04:47:45 +0000 2016,"Ive been out of work since August 2013, but I still have nightmares about being at work.",18831261
Fri Dec 23 04:21:36 +0000 2016,Id challenge that spot too.  It was very generous.  TNF NFL.,18831261
Fri Dec 23 04:17:37 +0000 2016, Eli almost threw another interception on that one.,18831261
Fri Dec 23 04:07:13 +0000 2016,An educated guess is just bullshit if youre wrong.,18831261
Fri Dec 23 03:01:13 +0000 2016," You sure do whine, bitch and moan a lot.  Good thing we wont have to put up with you for 4 years.  Impeachment.",18831261
Thu Dec 22 22:15:56 +0000 2016," I used to peek at TheFive every now and then, but just couldnt take it anymore.",18831261
Thu Dec 22 19:21:37 +0000 2016," The fate of our country will now be in the hands of an intellectually disinterested, reckless, mendacious narcissist.",18831261
Thu Dec 22 19:20:14 +0000 2016, Someone?  It was that jackass Nute Gingrich.  He runs his mouth as much as you do and is almost as stupid as you are.,18831261
Thu Dec 22 08:33:07 +0000 2016,There are words to accurately describe me and happy isnt one of them.,18831261
Thu Dec 22 08:33:07 +0000 2016,There are words to accurately describe me and happy isnt one of them.,18831261
Thu Dec 22 08:12:10 +0000 2016,Ageism is cruel.,18831261
Thu Dec 22 08:06:28 +0000 2016, You are an impeachment waiting to happen.  Most of us in this country didnt vote for you and hope you fail.,18831261
Thu Dec 22 06:32:03 +0000 2016,"I miss Grandpa, Grandma, Uncle Eddie, Dad, Howard and Mom and all my other loved ones.",18831261
Thu Dec 22 05:15:01 +0000 2016,"Somehow, I think the term intelligence briefing and  dont belong in the same sentence.  Unqualified  Impeachment.",18831261
Thu Dec 22 05:12:33 +0000 2016,All I want for Christmas is a tweet from .  I agree with what she stands for and send her tweets of support.  Cmon Santa!,18831261
Thu Dec 22 05:05:07 +0000 2016,    Its good they dont have all of you in the same room or it might come to blows. lol,18831261
Thu Dec 22 04:57:35 +0000 2016,I hate when a good nap / sleep gets interrupted and I cant fall right back asleep.,18831261
Thu Dec 22 04:45:39 +0000 2016,RT    my apologies for  - hes an embarrassment to NYC... All beard and glasses no…,18831261
Thu Dec 22 04:44:35 +0000 2016, They need to quit interrupting you and let you finish your thoughts on CNN.  Your patience is astounding.,18831261
Thu Dec 22 04:17:07 +0000 2016,"When I was about 14, I knew my parents one day would die, but I was in denial.  Now at 57, with both of them gone, I feel so all alone.",18831261
Thu Dec 22 04:15:42 +0000 2016,Im already counting down the days to the impeachment of  and he hasnt even taken office yet.  FailedPresidency.,18831261
Thu Dec 22 04:08:55 +0000 2016, I love .  Id watch!!!,18831261
Thu Dec 22 04:06:09 +0000 2016, Its time for this country to come together?  Behind ?  You are an ass!  Quit letting Fox News pimp you.,18831261
Thu Dec 22 03:58:04 +0000 2016,"Ribs, black eyed peas, yams and mac and cheese washed down with 1800 and Modelo.  Good meal.",18831261
Thu Dec 22 03:55:10 +0000 2016, Merry Christmas and I hope you dont encounter the TSA again over the holidays.  Stay safe and God Bless You.,18831261
Thu Dec 22 03:50:15 +0000 2016,RT  Thank you for these words  ,18831261
Thu Dec 22 03:39:27 +0000 2016,The surrogates for  are obnoxious and incredible for the most part.,18831261
Thu Dec 22 02:45:59 +0000 2016,"  Merry Christmas, everyone!  cannabis.",18831261
Thu Dec 22 02:37:03 +0000 2016," Hes right, you are very sexy.  Guys are gonna think they have to pay just to watch you eat a sandwich.  lol",18831261
Thu Dec 22 02:35:03 +0000 2016,"I know my malware protection has expired, but Im not ready to buy updated protection yet, so leave me alone.",18831261
Thu Dec 22 02:33:03 +0000 2016, Why did you unfollow me  ?  Why hast thou forsaken me?  I miss you?,18831261
Thu Dec 22 02:15:25 +0000 2016, Watching the tweets between you and  is quite entertaining.  Talk about being unarmed in a battle of wits!  LOL.,18831261
Thu Dec 22 02:11:56 +0000 2016,"When I was just a child, Christmas was a magical time.  Now, its a time to thank God for my sons birth.",18831261
Thu Dec 22 01:59:42 +0000 2016, Shouldnt Boeheim have retired by now?  He could be relaxing on a beach in Florida rather than getting his ass whipped.,18831261
Thu Dec 22 01:49:17 +0000 2016," Hi, gorgeous.  I hope you are doing well and are of good spirits.  Merry Christmas!",18831261
Thu Dec 22 00:48:06 +0000 2016,"Dear God, please bless  with wisdom, compassion, and empathy and the ability to be a nice person.  Amen.",18831261
Wed Dec 21 17:01:41 +0000 2016,. Shut up!!!,18831261
Wed Dec 21 06:01:41 +0000 2016,I dont feel so good.,18831261
Wed Dec 21 05:25:12 +0000 2016,Youre a con man and a crook .  You dont deserve to be POTUS so youre gonna get impeached.  Just… ,18831261
Wed Dec 21 04:49:58 +0000 2016,"Im not a homophobe, but that gay black guy on CNN right now who is defending  is getting on my nerves.",18831261
Wed Dec 21 04:32:12 +0000 2016,"I need to make a new beginning, re-invent myself, become self confident and determined to improve my self esteem.",18831261
Wed Dec 21 04:24:56 +0000 2016,"Didnt tweet anything bad about  today, even though hes a lying sack a shit wholl probably get impeached in his first year",18831261
Wed Dec 21 03:51:56 +0000 2016,"If I were a dog, Id probably be licking myself right now.",18831261
Wed Dec 21 03:18:14 +0000 2016,Just waiting for my time on Earth to end.,18831261
Wed Dec 21 02:40:07 +0000 2016,The days seem to just drag on and on and on.....,18831261
Tue Dec 20 18:41:09 +0000 2016,I feel sick to my stomach.,18831261
Tue Dec 20 16:17:53 +0000 2016," Youre the best, the loveliest, the sexiest and the nicest.",18831261
Tue Dec 20 08:57:08 +0000 2016,I hope I dream about  when I go to sleep.,18831261
Tue Dec 20 08:10:20 +0000 2016,Ive got to do something about this.  Its not going to go away on its own.  I cant take it anymore.,18831261
Tue Dec 20 04:18:41 +0000 2016,When sleep ceases to become a refuge from depression.......,18831261
Tue Dec 20 04:15:02 +0000 2016," Are  you ready to be president, because  is going to be impeached within his first 100 days??",18831261
Tue Dec 20 03:31:59 +0000 2016,The Redskins fans are booing their own play calling.  That cant be good.  MNF  NFL,18831261
Tue Dec 20 03:29:51 +0000 2016,  I want to thank them too.  You are arguably the most beautiful woman on the planet.  Merry Christmas.,18831261
Tue Dec 20 03:21:08 +0000 2016, Thats very ignorant of you.  How are peaceful Muslims supposed to control terrorists any more than you can???,18831261
Tue Dec 20 03:09:18 +0000 2016,"I want a hamburger, but I live alone and dont feel like cooking it.  Guess Ill starve.",18831261
Tue Dec 20 02:42:45 +0000 2016,"If God gave me the opportunity to go to Heaven right now, Id take it.  Im really not happy here on Earth.",18831261
Tue Dec 20 02:38:46 +0000 2016, He got screwed but he shouldnt have flipped the ball at the guy.  Hes such a tool.,18831261
Tue Dec 20 02:29:21 +0000 2016,Cam Newton is such a tool.  MNF  NFL,18831261
Mon Dec 19 23:43:32 +0000 2016," I look forward to your impeachment, sir.",18831261
Mon Dec 19 23:18:37 +0000 2016," Ill never understand why people think celebrities cant voice their opinions about politics.  Free speech, mutherfuckas.",18831261
Mon Dec 19 22:53:38 +0000 2016," Your sweater looks nice, but thats probably just because youre wearing it.  Merry Christmas, Song Bird.",18831261
Mon Dec 19 22:49:12 +0000 2016,We need to unify and get behind ?  Thats not what they did for Obama.  Im waiting for Donald to get impeached.,18831261
Mon Dec 19 18:06:00 +0000 2016,RT  . this MusicMonday is bringing back memories! Love it when you steal the covers! xoP  OppositesAttr…,18831261
Mon Dec 19 18:05:56 +0000 2016, I love you!,18831261
Mon Dec 19 17:36:15 +0000 2016,"They shot him dead.  CNN showed it.  This aint the movies, this is real death.  TurkeyAmbassador.",18831261
Mon Dec 19 08:24:40 +0000 2016,Im gonna try this sleep thing again.,18831261
Mon Dec 19 08:07:03 +0000 2016,Im 57 years old and have been dealing with bouts of depression since I was 19 years old.  Thats a lot of time being depressed.,18831261
Mon Dec 19 08:03:50 +0000 2016,Sometimes I go for months without smoking any weed.  What kind of medical marijuana advocate am I?,18831261
Mon Dec 19 07:59:42 +0000 2016,"Mom passed away on February 2, 2014 and my life hasnt been the same since.  I miss her.",18831261
Mon Dec 19 07:49:07 +0000 2016,"I feel a song in my heart, but its singing offkey right now.",18831261
Mon Dec 19 07:43:47 +0000 2016,Dont tempt fate.,18831261
Mon Dec 19 07:31:53 +0000 2016,My mind wont shut up and let me go to sleep.  I wish I had some warm milk.,18831261
Mon Dec 19 07:07:34 +0000 2016,I still cant fall asleep.,18831261
Mon Dec 19 05:04:19 +0000 2016,I hope I have a good dream tonight.,18831261
Mon Dec 19 04:55:34 +0000 2016,I wish I had a couple of sleeping pills.,18831261
Mon Dec 19 02:44:58 +0000 2016,"RT  Damn 🙏🏽 RT  JUST IN Hollywood legend Zsa Zsa Gabor has died at age 99, former publicist confirms to  News. ht…",18831261
Mon Dec 19 01:01:48 +0000 2016,"RT  Zsa Zsa Gabor - 99 years old, nine husbands, and unique. I choose the man. I do not permit the man to choose me. Hell of…",18831261
Mon Dec 19 01:00:07 +0000 2016,"RT  Zsa Zsa Gabor, the jet-setting Hungarian actress and socialite, has died. She was 99.  ",18831261
Sun Dec 18 21:41:59 +0000 2016," I hope you have a lovely Sunday too.  Hope you smile a lot, recharge that energy and get crazy money.  Not original, but sincere",18831261
Sun Dec 18 21:36:08 +0000 2016, You put a smile on my face.  Thanks.,18831261
Sun Dec 18 21:27:11 +0000 2016," People be fucking with you everyday.  I know Ive messed with you from time to time.  Stay strong, my young brother.",18831261
Sun Dec 18 20:26:07 +0000 2016,This is it!  Lions.  NFL.,18831261
Sun Dec 18 20:23:49 +0000 2016,The Lions defense has to step up now!  NFL.,18831261
Sun Dec 18 20:03:05 +0000 2016,Come on defense.  Lions  NFL,18831261
Sun Dec 18 20:00:10 +0000 2016,No more turnovers.  Lions  NFL.,18831261
Sun Dec 18 19:47:42 +0000 2016,"Since the Lions offense cant score a TD, their defense will have to.",18831261
Sun Dec 18 19:03:50 +0000 2016,The DetroitLions need to finish off the first half with a touchdown drive.  NFL.,18831261
Sun Dec 18 18:44:18 +0000 2016," Ebron has potential, but it seems as if hes good for at least one drop per game.  That really hurts us.  GoLions.",18831261
Sun Dec 18 18:25:15 +0000 2016,I need some stronger anti-depressants.,18831261
Sun Dec 18 08:22:22 +0000 2016, Nobody really likes you.  They just want your money or they want you to do something for them.,18831261
Sun Dec 18 01:50:58 +0000 2016," Am I mistaken, or were you talking about the Group, not individual success?  And, Michael Jacksons solo career dwarfs your guys.",18831261
Sun Dec 18 01:32:02 +0000 2016,Too bad the MiamiDolphins dont have a real NFL opponent to play tonight.,18831261
Sun Dec 18 01:29:20 +0000 2016," Sorry dude, but the Jackson 5, which New Edition copied, is way better than New Edition ever was or will be. YoungChump.",18831261
Sun Dec 18 01:27:13 +0000 2016,"RT  Dont forget you can still place an order now and receive your item before Christmas 

",18831261
Sun Dec 18 01:19:47 +0000 2016,I hope my DetroitLions defeat the NewYorkGiants tomorrow and the Green Bay Packers lose to whomever they are playing.  NFL.,18831261
Sun Dec 18 01:17:39 +0000 2016," Im happy I know you, even if its just on Facebook and Twitter.  You light up peoples lives with your vibrant personality.",18831261
Sun Dec 18 00:31:50 +0000 2016," We are not human beings experiencing temporary spiritual events, we are spiritual beings experiencing temporary human events.",18831261
Sat Dec 17 23:09:32 +0000 2016, Youre the best.  The sexiest!  The most beautiful!  The most lovely woman ever to walk on this earth.,18831261
Sat Dec 17 22:23:44 +0000 2016, Trump is a loudmouth jackass!  LyingDonaldTrump.,18831261
Sat Dec 17 02:24:29 +0000 2016," Lou Dobbs is full of shit, just like .  You cant believe a word of what either one of them says.",18831261
Fri Dec 16 04:25:58 +0000 2016,"Im a harmless, D.O.M.  Not creepy at all.",18831261
Fri Dec 16 01:19:17 +0000 2016,"  Thats hard to say because I dont watch Fox News on a regular basis, but I do know theyre full of pompous people.",18831261
Thu Dec 15 20:53:26 +0000 2016,RT  R.I.P. Craig Sager 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾 ,18831261
Thu Dec 15 20:52:12 +0000 2016,"  Jim Brown, you are a sellout, a shame to African Americans all over the country.  Damnit!",18831261
Thu Dec 15 20:50:36 +0000 2016," I really dislike you, LyingDonaldTrump.",18831261
Thu Dec 15 20:38:30 +0000 2016,RT  I hope Obama leaves a thousand Legos scattered haphazardly around the White House for Trump to step on,18831261
Thu Dec 15 09:44:28 +0000 2016, Hey asshole!  You up yet?,18831261
Thu Dec 15 02:43:14 +0000 2016,"So what its only 942 pm, Im sleepy so Im going to sleep for at least a couple of hours or more.",18831261
Wed Dec 14 20:59:51 +0000 2016," You sir, are an ass!",18831261
Wed Dec 14 10:09:00 +0000 2016,"I woke up in the middle of the night and decided to drink my 
Smirnoff Ice Screwdriver.",18831261
Wed Dec 14 05:35:20 +0000 2016,"RT  5 things Donald Trump promised he’d do, but hasn’t - The Washington Post ",18831261
Wed Dec 14 04:36:54 +0000 2016, Youre gorgeous. Always have been.,18831261
Wed Dec 14 04:00:16 +0000 2016,I dont take anything  says at face value because hes so full of shit.  LyingDonaldTrump.,18831261
Wed Dec 14 03:07:54 +0000 2016,This describes you perfectly . ,18831261
Wed Dec 14 02:33:50 +0000 2016,Alan Thicke Dies at 69   via   R.I.P.,18831261
